Company Name,ROC registration number,Incorporation year,Industry group code,Industry type,NIC name,Main product/service group,NIC code,Size decile,ISIN code
Reliance Infrastructure Ltd.,11-1530,1929,1.0103E+14,1,"Electric power generation by non-coal based thermal (e.g. diesel, gas )",Thermal electricity,35103,Decile 1,INE036A01016
Reliance Naval & Engg. Ltd.,04-33193,1997,1.01015E+14,1,Building of ships and boats,"Ships, boats, etc.",301,Decile 1,INE542F01012
Responsive Industries Ltd.,11-27797,1982,1.01012E+14,1,Manufacture of other plastics products n.e.c.,Synthetic leather cloth,22209,Decile 1,INE688D01026
Ricoh India Ltd.,11-74694,1993,1.0104E+14,1,"Activities of commission agents dealing in wholesale trade inwood, paper, skin, leather and fur, fuel, petroleum products, chemicals, perfumery and cosmetics, glass, minerals, ores and metals",Wholesale trade in manufactured products,46102,Decile 1,INE291B01015
Rites Ltd.,55-7227,1974,1.01042E+14,1,Management consultancy activities,Business services & consultancy,70200,Decile 1,INE320J01015
Rohit Ferro-Tech Ltd.,21-91629,2000,1.01014E+14,1,Manufacture of ferro-alloys,Ferro chromium,24104,Decile 1,INE248H01012
Rolta India Ltd.,11-52384,1989,1.01041E+14,1,Providing software support and maintenance to the clients,Software services,62013,Decile 1,INE293A01013
Ruchi Infrastructure Ltd.,11-33878,1984,1.0104E+14,1,"Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material, live animals, food, beverages, intoxicants and textiles",Wholesale trade in agricultural crops,46101,Decile 1,INE413B01023
Ruchi Soya Inds. Ltd.,11-38536,1986,1.01011E+14,1,"Manufacture of non-defatted flour or meals of oilseeds, oilnuts or kernels",Flour & meals of soya,10407,Decile 1,INE619A01027
S E L Manufacturing Co. Ltd.,16-23679,2000,1.01012E+14,1,Preparation and spinning of cotton fiber including blended* cotton,Cotton yarn,13111,Decile 1,INE105I01012
S J V N Ltd.,Jun-09,1988,1.0103E+14,1,Electric power generation by hydroelectric power plants,Hydro electricity (> 25 megawatt),35101,Decile 1,INE002L01015
S K F India Ltd.,11-11980,1961,1.01014E+14,1,"Manufacture of bearings, gears, gearing and driving elements",Ball or roller bearings,28140,Decile 1,INE640A01023
S Kumars Nationwide Ltd.,11-58361,1990,1.01012E+14,1,"Weaving, Manufacture of cotton and cotton mixture fabrics.",Cotton fabrics,13121,Decile 1,INE772A01016
S M L Isuzu Ltd.,16-5516,1983,1.01015E+14,1,"Manufacture of commercial vehicles such as vans, lorries, over-the-road tractors for semi-trailers etc.",Light commercial vehicles,29102,Decile 1,INE294B01019
S P M L Infra Ltd.,55-12228,1983,1.0106E+14,1,Other civil engineering projects n.e.c.,Other infrastructure construction,42909,Decile 1,INE937A01023
S R F Ltd.,55-5197,1970,1.01012E+14,1,Manufacture of Chemicals and Chemical products,Chemicals & chemical products,20,Decile 1,INE647A01010
S R S Ltd.,05-40183,2000,1.01013E+14,1,"Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials",Jewellery of gold,32111,Decile 1,INE219H01039
S V O G L Oil Gas & Energy Ltd.,55-38542,1989,1.0106E+14,1,"Site preparation including drilling, boring and core sampling for construction, geophysical, geological or similar purposes",Offshore drilling,43122,Decile 1,INE756B01017
Sadbhav Engineering Ltd.,04-11322,1988,1.0106E+14,1,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges, tunnels and subways","Construction of roads, bridges, tunnels etc.",42101,Decile 1,INE226H01026
Sadbhav Infrastructure Project Ltd.,04-49808,2007,1.0106E+14,1,Other civil engineering projects n.e.c.,Other infrastructure construction,42909,Decile 1,INE764L01010
Sakthi Sugars Ltd.,61-396,1961,1.01011E+14,1,Manufacture or refining of sugar (sucrose) from sugarcane,Sugar,10721,Decile 1,INE623A01011
Sandhar Technologies Ltd.,55-29553,1987,1.01015E+14,1,Manufacture of other attachments to motor vehicles n.e.c.,"Automobile ancillaries, nec",29209,Decile 1,INE278H01035
Sangam (India) Ltd.,17-3173,1984,1.01012E+14,1,"Manufacture of synthetic or artificial filament yarn,  tenacity yarn whether or not textured including high tenacity yarn",Synthetic filament yarn other than sewing threads,20203,Decile 1,INE495C01010
Sanghi Industries Ltd.,62-5581,1985,1.01013E+14,1,Manufacture of clinkers and cement,Cement,23941,Decile 1,INE999B01013
Sanofi India Ltd.,Nov-94,1956,1.01012E+14,1,Manufacture of allopathic pharmaceutical preparations,Drug formulations,21002,Decile 1,INE058A01010
Sanwaria Consumer Ltd.,Oct-95,1991,1.01011E+14,1,Inorganic farming of non-basmati rice,Rice,1124,Decile 1,INE890C01046
Sarda Energy & Minerals Ltd.,11-16617,1973,1.01014E+14,1,Manufacture of basic iron and steel,Iron & steel,2410,Decile 1,INE385C01013
Sathavahana Ispat Ltd.,62-10654,1989,1.01014E+14,1,Manufacture of basic iron and steel,Ferrous metals & products,2410,Decile 1,INE176C01016
Savita Oil Technologies Ltd.,11-12066,1961,1.01012E+14,1,"Production of liquid and gaseous fuels, illuminating oils, lubricating oils or greases or other products from crude petroleum or bituminous minerals",Transformer oil,19201,Decile 1,INE035D01012
Schaeffler India Ltd.,11-12340,1962,1.01014E+14,1,"Manufacture of bearings, gears, gearing and driving elements",Ball or roller bearings,28140,Decile 1,INE513A01014
Schneider Electric Infrastructure Ltd.,04-64420,2011,1.01014E+14,1,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus","Generators, transformers & switchgears",2710,Decile 1,INE839M01018
Seshasayee Paper & Boards Ltd.,61-364,1960,1.01015E+14,1,Manufacture of corrugated paper and paperboard,"Paper & paperboard, corrugated, crepped, embossed, etc",17021,Decile 1,INE630A01016
Shankara Building Products Ltd.,08-18990,1995,1.0104E+14,1,"Retail trade, except of motor vehicles and motorcycles","Retail trade in iron, steel & products",47,Decile 1,INE274V01019
Sharda Cropchem Ltd.,11-145007,2004,1.0104E+14,1,"Wholesale of industrial chemicals,",Wholesale trade in miscellaneous chemical products,46691,Decile 1,INE221J01015
Sharon Bio-Medicine Ltd.,11-52251,1989,1.01012E+14,1,"Manufacture of pharmaceuticals, medicinal chemical and botanical products","Drugs, medicines & allied products",2100,Decile 1,INE028B01029
Sheela Foam Ltd.,55-5679,1998,1.01012E+14,1,Manufacture of other rubber products n.e.c.,Foam & rubber mattresses,22199,Decile 1,INE916U01025
Shilpi Cable Technologies Ltd.,55-150753,2006,1.01014E+14,1,"Manufacture of other electronic and electric wires and cables (insulated wire and cable made of steel, copper, aluminium)","Wires & cables, nec",27320,Decile 1,INE510K01019
Shipping Corpn. Of India Ltd.,Nov-33,1961,1.01041E+14,1,Water transport,Water transport & allied services (Shipping),50,Decile 1,INE109A01011
Shirpur Gold Refinery Ltd.,11-34501,1984,1.0104E+14,1,Wholesale of precious metals and jewellery,Wholesale trade in gold,46498,Decile 1,INE196B01016
Shoppers Stop Ltd.,11-108798,1997,1.0104E+14,1,Retail sale in non-specialized stores,Retail trade,471,Decile 1,INE498B01024
Shree Ashtavinayak Cine Vision Ltd.,11-133759,2001,1.01042E+14,1,Production of motion picture,"Motion picture production, distribution & exhibition",59111,Decile 1,INE538H01024
Shree Cement Ltd.,17-1935,1979,1.01013E+14,1,Manufacture of clinkers and cement,Cement,23941,Decile 1,INE070A01015
Shree Ram Urban Infrastructure Ltd.,Nov-41,1935,1.0106E+14,1,Construction of buildings carried out on own-account basis or on a fee or contract basis,Real estate,41001,Decile 1,INE164H01011
Shree Renuka Sugars Ltd.,08-19046,1995,1.01011E+14,1,Manufacture or refining of sugar (sucrose) from sugarcane,Sugar,10721,Decile 1,INE087H01022
Shri Lakshmi Cotsyn Ltd.,20-9985,1988,1.01012E+14,1,"Weaving, Manufacture of cotton and cotton mixture fabrics.",Cotton fabrics,13121,Decile 1,INE851B01016
Shriram E P C Ltd.,18-45167,2000,1.0106E+14,1,Other civil engineering projects n.e.c.,Infrastructure construction,42909,Decile 1,INE964H01014
Shriram Pistons & Rings Ltd.,55-4084,1901,1.01015E+14,1,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",Automobile engine parts,2811,Decile 1,INE526E01018
Sical Logistics Ltd.,18-2431,1955,1.01041E+14,1,Support activities for transportation,Cargo handling,522,Decile 1,INE075B01012
Siemens Ltd.,11-10839,1957,1.01014E+14,1,"Manufacture of other general purpose machinery n.e.c. ( fans intended for industrial applications, exhaust hoods for commercial, laboratory or industrial use; calendering or other rolling machines other than for metals or glass; gaskets and similar joints made of a combination of materials or layers of the same material and other general purpose machinery including Manufacture of parts and accessories for general purpose machinery and equipment.)",Machinery,28199,Decile 1,INE003A01024
Simplex Infrastructures Ltd.,21-4969,1924,1.0106E+14,1,Other civil engineering projects n.e.c.,Infrastructure construction,42909,Decile 1,INE059B01024
Simplex Projects Ltd.,21-50101,1990,1.0106E+14,1,Other civil engineering projects n.e.c.,Infrastructure construction,42909,Decile 1,INE898F01018
Sintex Industries Ltd.,04-454,1931,1.01012E+14,1,Preparation and spinning of cotton fiber including blended* cotton,Cotton & blended yarn,13111,Decile 1,INE429C01035
Siti Networks Ltd.,11-160733,2006,1.01042E+14,1,Activities of the cable operators,Cable television broadcasting media,61103,Decile 1,INE965H01011
Siyaram Silk Mills Ltd.,11-20451,1978,1.01012E+14,1,"Weaving, Manufacture of cotton and cotton mixture fabrics.",Cotton fabrics,13121,Decile 1,INE076B01028
Skipper Ltd.,21-33408,1981,1.01014E+14,1,Manufacture of other fabricated metal products n.e.c.,Other fabricated metal products,25999,Decile 1,INE439E01022
Sobha Ltd.,08-18475,1995,1.0106E+14,1,Construction of buildings carried out on own-account basis or on a fee or contract basis,Real estate,41001,Decile 1,INE671H01015
Solar Industries India Ltd.,11-85878,1995,1.01012E+14,1,"Manufacture of explosives, ammunition and fire works",Industrial explosives,20292,Decile 1,INE343H01029
Somany Ceramics Ltd.,21-224116,1968,1.0104E+14,1,Other non-specialised wholesale trade n.e.c.,Wholesale trade in miscellaneous manufactured articles,46909,Decile 1,INE355A01028
Southern Petrochemical Inds. Corpn. Ltd.,18-5778,1969,1.01012E+14,1,Manufacture of fertilizers and nitrogen compounds,Fertilisers,2012,Decile 1,INE147A01011
Spicejet Ltd.,55-288239,1984,1.01041E+14,1,Passenger airways,Airline passenger services,51101,Decile 1,INE285B01017
Splendid Metal Products Ltd.,62-8610,1988,1.0104E+14,1,Wholesale of metals and metal ores,Wholesale trade in finished steel (alloy & non-alloy),46620,Decile 1,INE215G01021
Srikalahasthi Pipes Ltd.,01-13391,1991,1.01014E+14,1,"Manufacture of tubes, pipes and hollow profiles and of tube or pipe fittings of cast-iron/cast-steel",Spun pipes,24311,Decile 1,INE943C01027
Star Cement Ltd.,13-6663,2001,1.01013E+14,1,Manufacture of clinkers and cement,Cement,23941,Decile 1,INE460H01021
State Trading Corpn. Of India Ltd.,55-2674,1956,1.0104E+14,1,Wholesale of precious metals and jewellery,Wholesale trade in gold,46498,Decile 1,INE655A01013
Steel Authority Of India Ltd.,55-6454,1973,1.01014E+14,1,Manufacture of hot-rolled and cold-rolled products of steel,Finished Steel (Non-Alloy Steel),24105,Decile 1,INE114A01011
Steel Exchange India Ltd.,01-31191,1999,1.01016E+14,1,Diversified,Diversified,34,Decile 1,INE503B01013
Steel Strips Wheels Ltd.,16-6159,1988,1.01015E+14,1,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles, road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers, clutches, steering wheels, steering columns and steering boxes etc.",Wheels for automobiles,29301,Decile 1,INE802C01017
Sterling Biotech Ltd.,11-35738,1985,1.01012E+14,1,"Manufacture of gelatine and its derivatives, resinoids, glues, prepared adhesives, including rubber-based glues and adhesives",Gelatin,20295,Decile 1,INE324C01038
Sterlite Technologies Ltd.,11-269261,2000,1.01014E+14,1,"Manufacture of other electronic and electric wires and cables (insulated wire and cable made of steel, copper, aluminium)",Jelly filled cables,27320,Decile 1,INE089C01029
Strides Pharma Science Ltd.,11-57062,1990,1.01012E+14,1,Manufacture of allopathic pharmaceutical preparations,Drug formulations,21002,Decile 1,INE939A01011
Subros Ltd.,55-20134,1985,1.01015E+14,1,Manufacture of other attachments to motor vehicles n.e.c.,"Automobile ancillaries, nec",29209,Decile 1,INE287B01021
Sudarshan Chemical Inds. Ltd.,60-8409,1951,1.01012E+14,1,Manufacture of dyes and pigments from any source in basic form or as concentrate,Pigments,20114,Decile 1,INE659A01023
Sujana Universal Inds. Ltd.,62-6714,1986,1.0104E+14,1,Wholesale of metals and metal ores,"Wholesale trade in iron, steel & products",46620,Decile 1,INE216G01011
Sun Pharmaceutical Inds. Ltd.,04-19050,1993,1.01012E+14,1,Manufacture of allopathic pharmaceutical preparations,Drug formulations,21002,Decile 1,INE044A01036
Sun T V Network Ltd.,18-12491,1985,1.01042E+14,1,Television programming and broadcasting activities,Television broadcasting media,6020,Decile 1,INE424H01027
Sundaram-Clayton Ltd.,18-4792,1962,1.01014E+14,1,Casting of non-ferrous metals,Aluminium castings,24320,Decile 1,INE105A01035
Sundram Fasteners Ltd.,18-4943,1962,1.01015E+14,1,Manufacture of parts and accessories for motor vehicles,Automobile ancillaries,2930,Decile 1,INE387A01021
Sunflag Iron & Steel Co. Ltd.,11-34003,1985,1.01014E+14,1,Manufacture of other basic iron and steel n.e.c,"Other alloy steels, nec",24109,Decile 1,INE947A01014
Sunil Hitech Engineers Ltd.,11-115155,1998,1.0106E+14,1,Construction of utility projects n.e.c.,Construction of other industrial plants,42209,Decile 1,INE305H01028
Supreme Industries Ltd.,Nov-54,1942,1.01012E+14,1,Manufacture of plastics products,Plastic products,222,Decile 1,INE195A01028
Supreme Infrastructure India Ltd.,11-29752,1983,1.0106E+14,1,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges, tunnels and subways","Construction of roads, bridges, tunnels etc.",42101,Decile 1,INE550H01011
Supreme Petrochem Ltd.,11-54633,1989,1.01012E+14,1,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)",Polystyrene,20131,Decile 1,INE663A01017
Surana Corporation Ltd.,18-20783,1991,1.0104E+14,1,Wholesale of precious metals and jewellery,"Wholesale trade in jewellery of precious metals, stones and pearls",46498,Decile 1,INE357D01010
Surana Industries Ltd.,18-20533,1991,1.0104E+14,1,Wholesale of metals and metal ores,Wholesale trade in finished steel (alloy & non-alloy),46620,Decile 1,INE659D01019
Surya Roshni Ltd.,May-43,1973,1.01014E+14,1,Manufacture of basic iron and steel,Iron & steel,2410,Decile 1,INE335A01012
Sutlej Textiles & Inds. Ltd.,17-20927,2005,1.01012E+14,1,"Manufacture of synthetic or artificial filament yarn,  tenacity yarn whether or not textured including high tenacity yarn",Synthetic filament yarn other than sewing threads,20203,Decile 1,INE645H01027
Suzlon Energy Ltd.,04-25447,1995,1.01014E+14,1,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",Wind turbines (Wind electricity generator),28110,Decile 1,INE040H01021
Syngene International Ltd.,08-14937,1993,1.01012E+14,1,"Manufacture  of  medicinal  substances  used  in  the  manufacture  of pharmaceuticals: antibiotics, endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid, its salts and esters; glycosides and vegetable alkaloids; chemically pure suger etc.",Other organic compounds nec,21001,Decile 1,INE398R01022
T T K Prestige Ltd.,61-15049,1955,1.01016E+14,1,Diversified,Diversified,34,Decile 1,INE690A01010
T V S Motor Co. Ltd.,18-22845,1992,1.01015E+14,1,"Manufacture of motorcycles, scooters, mopeds etc. and their engine",Two wheelers,30911,Decile 1,INE494B01023
T V S Srichakra Ltd.,18-9414,1982,1.01015E+14,1,Manufacture of rubber tyres and tubes n.e.c.,Tyres,22119,Decile 1,INE421C01016
Tamil Nadu Newsprint & Papers Ltd.,18-7799,1979,1.01015E+14,1,"Manufacture of printing, writing and photocopying paper ready for use","Writing, printing paper",17093,Decile 1,INE107A01015
Tara Jewels Ltd.,11-131252,2001,1.01013E+14,1,"Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials",Jewellery,32111,Decile 1,INE799L01016
Tata Chemicals Ltd.,Nov-93,1939,1.01016E+14,1,Diversified,Diversified manufacturing,34,Decile 1,INE092A01019
Tata Communications Ltd.,11-39266,1986,1.01041E+14,1,Telecommunications,Communication services,61,Decile 1,INE151A01013
Tata Consultancy Services Ltd.,11-84781,1995,1.01041E+14,1,Providing software support and maintenance to the clients,Software services,62013,Decile 1,INE467B01029
Tata Global Beverages Ltd.,21-31425,1962,1.01011E+14,1,Processing and blending of tea including Manufacture of instant tea,"Tea, processed",10791,Decile 1,INE192A01025
Tata Metaliks Ltd.,21-50000,1990,1.01014E+14,1,"Manufacture of tubes, pipes and hollow profiles and of tube or pipe fittings of cast-iron/cast-steel","Tubes & pipes, nec",24311,Decile 1,INE056C01010
Tata Motors Ltd.,Nov-20,1945,1.01015E+14,1,"Manufacture of commercial vehicles such as vans, lorries, over-the-road tractors for semi-trailers etc.",Heavy commercial vehicles,29102,Decile 1,INE155A01022
Tata Power Co. Ltd.,11-567,1919,1.0103E+14,1,"Electric power generation by non-coal based thermal (e.g. diesel, gas )",Thermal electricity,35103,Decile 1,INE245A01021
Tata Steel Ltd.,11-260,1907,1.01014E+14,1,Manufacture of hot-rolled and cold-rolled products of steel,Finished Steel (Non-Alloy Steel),24105,Decile 1,INE081A01012
Tata Teleservices (Maharashtra) Ltd.,11-86354,1995,1.01041E+14,1,Activities of other wireless telecommunications activities,Cellular mobile phone service,61209,Decile 1,INE517B01013
Teamlease Services Ltd.,11-124003,2000,1.01042E+14,1,Activities of employment placement agencies,Placement & HR consultancy service,78100,Decile 1,INE985S01024
Tech Mahindra Ltd.,11-41370,1986,1.01041E+14,1,Providing software support and maintenance to the clients,Software services,62013,Decile 1,INE669C01036
Techno Electric & Engg. Co. Ltd. (U P) [Merged],20-94304,2005,1.0106E+14,1,Construction and maintenance of power plants,Construction of power plants,42201,Decile 1,INE286K01024
Texmaco Rail & Engg. Ltd.,21-87404,1998,1.01042E+14,1,Architectural and engineering activities and related technical consultancy,Technical consultancy & engineering services,71100,Decile 1,INE621L01012
Thermax Ltd.,60-22787,1980,1.01014E+14,1,Manufacture of steam or other vapour generating boilers and hot water boilers other than central heating boilers,Steam boilers,25131,Decile 1,INE152A01029
Thomas Cook (India) Ltd.,11-20717,1978,1.0104E+14,1,Tour operator activities,Tourism,79120,Decile 1,INE332A01027
Tilaknagar Industries Ltd.,60-133303,1933,1.01011E+14,1,"Manufacture of distilled, potable, alcoholic beverages such as whisky, brandy, gin, 'mixed drinks' etc.",Indian made foreign liquors,11011,Decile 1,INE133E01013
Time Technoplast Ltd.,56-3240,1989,1.01012E+14,1,Manufacture of polymer/ synthetic / PVC water storage tanks,"Reservoirs, tanks, etc.",22208,Decile 1,INE508G01029
Titan Company Ltd.,61-1456,1984,1.01013E+14,1,"Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials","Jewellery of precious metals, stones and pearls",32111,Decile 1,INE280A01028
Torrent Pharmaceuticals Ltd.,Apr-26,1972,1.01012E+14,1,Manufacture of allopathic pharmaceutical preparations,Drug formulations,21002,Decile 1,INE685A01028
Torrent Power Ltd.,04-44068,2004,1.0103E+14,1,"Electric power generation by non-coal based thermal (e.g. diesel, gas )",Gas-based thermal electricity,35103,Decile 1,INE813H01021
Transport Corporation Of India Ltd.,62-19116,1995,1.01041E+14,1,Cargo handling,"Cargo handling, incidental to land transport",5224,Decile 1,INE688A01022
Trend Electronics Ltd.,11-52233,1989,1.01013E+14,1,"Manufacture of televisions, television monitors and displays","Television receivers, colour",26401,Decile 1,INE219F01017
Trent Ltd.,Nov-51,1952,1.0104E+14,1,"Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.",Retail trade in apparels (readymade garments),47711,Decile 1,INE849A01020
Tribhovandas Bhimji Zaveri Ltd.,11-172598,2007,1.01013E+14,1,"Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials",Jewellery of gold,32111,Decile 1,INE760L01018
Trident Ltd.,16-10307,1990,1.01012E+14,1,Preparation and spinning of cotton fiber including blended* cotton,Cotton yarn,13111,Decile 1,INE064C01014
Triveni Engineering & Inds. Ltd.,20-22174,1932,1.01011E+14,1,Manufacture or refining of sugar (sucrose) from sugarcane,Sugar,10721,Decile 1,INE256C01024
Tube Investments Of India Ltd.,18-69496,2008,1.01014E+14,1,Manufacture of hot-rolled and cold-rolled products of steel,"Cold rolled coils, strips, sheets",24105,Decile 1,INE974X01010
Tulsyan N E C Ltd.,18-7437,1947,1.01014E+14,1,Manufacture of hot-rolled and cold-rolled products of steel,Finished Steel (Non-Alloy Steel),24105,Decile 1,INE463D01016
Tv18 Broadcast Ltd.,11-281753,2005,1.01042E+14,1,Television programming and broadcasting activities,Television broadcasting media,6020,Decile 1,INE886H01027
U P L Ltd.,04-25132,1985,1.01012E+14,1,Manufacture of pesticides and other agrochemical products,Pesticides,2021,Decile 1,INE628A01036
Uflex Ltd.,55-32166,1988,1.01012E+14,1,Manufacture of other plastics products n.e.c.,Flexible packaging materials,22209,Decile 1,INE516A01017
Ultratech Cement Ltd.,11-128420,2000,1.01013E+14,1,Manufacture of clinkers and cement,Cement,23941,Decile 1,INE481G01011
Unichem Laboratories Ltd.,11-12451,1962,1.01012E+14,1,Manufacture of allopathic pharmaceutical preparations,Drug formulations,21002,Decile 1,INE351A01035
Unique Estates Devp. Co. Ltd.,11-17190,1974,1.0106E+14,1,Construction of buildings carried out on own-account basis or on a fee or contract basis,Commercial real estate,41001,Decile 1,
Unitech Ltd.,55-9720,1971,1.0106E+14,1,Construction of buildings carried out on own-account basis or on a fee or contract basis,Housing real estate,41001,Decile 1,INE694A01020
United Breweries Ltd.,08-25195,1999,1.01011E+14,1,Manufacture of beer,Beer,11031,Decile 1,INE686F01025
United Spirits Ltd.,08-24991,1999,1.01011E+14,1,"Distilling, rectifying and blending of spirits; ethyl alcohol production from fermented materials",Ethyl alcohol (strength less than 80%) - (potable alcohol),1101,Decile 1,INE854D01024
Unity Infraprojects Ltd.,11-107153,1997,1.0106E+14,1,Other civil engineering projects n.e.c.,Other infrastructure construction,42909,Decile 1,INE466H01028
Usha Martin Ltd.,21-91621,1986,1.01014E+14,1,Manufacture of wire of steel by cold drawing or stretching,Wires & ropes of iron & steel,24108,Decile 1,INE228A01035
Ushdev International Ltd.,11-78468,1994,1.0104E+14,1,Wholesale of metals and metal ores,Wholesale trade in finished steel (alloy & non-alloy),46620,Decile 1,INE981D01025
Usher Agro Ltd.,11-100380,1996,1.01011E+14,1,Growing of wheat,Wheat,1111,Decile 1,INE235G01011
Uttam Galva Steels Ltd.,11-35806,1985,1.01014E+14,1,Manufacture of hot-rolled and cold-rolled products of steel,"Clad, plated or coated flat rolled products",24105,Decile 1,INE699A01011
Uttam Sugar Mills Ltd.,25-32518,1993,1.01011E+14,1,Manufacture or refining of sugar (sucrose) from sugarcane,Sugar,10721,Decile 1,INE786F01031
Uttam Value Steels Ltd.,11-14621,1970,1.01014E+14,1,Manufacture of hot-rolled and cold-rolled products of steel,Flat products,24105,Decile 1,INE292A01023
V A Tech Wabag Ltd.,18-30231,1995,1.01014E+14,1,Manufacture of other special-purpose machinery n.e.c.,Water treatment plants,28299,Decile 1,INE956G01038
V R L Logistics Ltd.,Aug-47,1983,1.01041E+14,1,Freight transport by road,Road freight transport services,4923,Decile 1,INE366I01010
V S T Industries Ltd.,62-576,1930,1.01011E+14,1,"Manufacture of cigarettes, cigarette tobacco",Cigarettes,12003,Decile 1,INE710A01016
V-Guard Industries Ltd.,09-10010,1996,1.0104E+14,1,"Other retail sale of new goods in specialized stores n.e.c (weapons and ammunition, non food products)",Retail trade in other electronic products,47739,Decile 1,INE951I01027
Vakrangee Ltd.,11-56669,1990,1.01041E+14,1,Providing software support and maintenance to the clients,Information technology,62013,Decile 1,INE051B01021
Value Industries Ltd.,11-46445,1988,1.01013E+14,1,"Manufacture of domestic electric appliances such as refrigerators, washing machines, vacuum cleaners, mixers, grinders etc.",Washing machines,27501,Decile 1,INE352A01017
Vardhman Textiles Ltd.,16-3345,1973,1.01012E+14,1,Preparation and spinning of cotton fiber including blended* cotton,Cotton yarn,13111,Decile 1,INE825A01012
Varroc Engineering Ltd.,11-47335,1998,1.01015E+14,1,Manufacture of other plastics products n.e.c.,Auto plastic moulded components,22209,Decile 1,INE665L01035
Varun Beverages Ltd.,55-69839,1995,1.01011E+14,1,Manufacture of other non-alcoholic beverages n.e.c.,"Water, beverages & spirits",11049,Decile 1,INE200M01013
Vedanta Ltd.,11-291394,1965,1.01014E+14,1,Manufacture of basic precious and other non-ferrous metals,Non-ferrous metals & products,2420,Decile 1,INE205A01025
Venky'S (India) Ltd.,60-17422,1976,1.01016E+14,1,Diversified,Diversified manufacturing,34,Decile 1,INE398A01010
Videocon Industries Ltd.,11-103624,1986,1.01013E+14,1,"Manufacture of televisions, television monitors and displays",Television receivers,26401,Decile 1,INE703A01011
Vikas W S P Ltd.,05-30300,1988,1.01011E+14,1,"Gathering of non-wood forest products, n.e.c.",Guar gum,2309,Decile 1,INE706A01022
Vimal Oil & Foods Ltd.,04-17626,1992,1.01011E+14,1,Manufacture of vegetable oils and fats excluding corn oil,Soyabean oil,10402,Decile 1,INE067D01015
Visa Steel Ltd.,15-4601,1996,1.01014E+14,1,Manufacture of ferro-alloys,Ferro chromium,24104,Decile 1,INE286H01012
Vodafone Idea Ltd.,04-30976,1996,1.01041E+14,1,Activities of other wireless telecommunications activities,Cellular mobile phone service,61209,Decile 1,INE669E01016
Voltas Ltd.,Nov-71,1954,1.01013E+14,1,"Manufacture of air-conditioning machines, including motor vehicles air- conditioners",Window/split airconditioners,28192,Decile 1,INE226A01021
Wabco India Ltd.,18-54667,2004,1.01015E+14,1,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles, road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers, clutches, steering wheels, steering columns and steering boxes etc.",Air brakes,29301,Decile 1,INE342J01019
Welspun Corp Ltd.,04-25609,1995,1.01014E+14,1,"Manufacture of tubes, pipes and hollow profiles and of tube or pipe fittings of cast-iron/cast-steel",Tubes & pipes,24311,Decile 1,INE191B01025
Welspun India Ltd.,04-33271,1985,1.01012E+14,1,Weaving of textiles,Terry towelling & similar woven terry fabrics,1312,Decile 1,INE192B01031
West Coast Paper Mills Ltd.,Aug-36,1955,1.01015E+14,1,Manufacture of paper and paper rolls not further processed,Paper,17013,Decile 1,INE976A01021
Wheels India Ltd.,18-4175,1960,1.01015E+14,1,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles, road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers, clutches, steering wheels, steering columns and steering boxes etc.",Wheels for automobiles,29301,Decile 1,INE715A01015
Whirlpool Of India Ltd.,60-20063,1960,1.01013E+14,1,"Manufacture of domestic electric appliances such as refrigerators, washing machines, vacuum cleaners, mixers, grinders etc.",Domestic refrigerators,27501,Decile 1,INE716A01013
Wipro Ltd.,08-20800,1945,1.01041E+14,1,Providing software support and maintenance to the clients,Software services,62013,Decile 1,INE075A01022
Wockhardt Ltd.,11-120720,1979,1.01012E+14,1,Manufacture of allopathic pharmaceutical preparations,Drug formulations,21002,Decile 1,INE049B01025
Zee Entertainment Enterprises Ltd.,11-28767,1982,1.01042E+14,1,Television programming and broadcasting activities,Television broadcasting media,6020,Decile 1,INE256A01028
